Date,OUTPUT,
30/01/2025 11:44:59,"<li style=""padding-bottom:.5em"">NJ fourth grade reading scores continue to fall after COVID pandemic (<a href=""https://www.northjersey.com/story/news/education/2025/01/29/nj-fourth-grade-reading-scores-continue-fall-covid/78023118007/"">NorthJersey.com</a> / <a href=""https://www.njspotlightnews.org/2025/01/national-report-card-shows-nj-students-have-not-made-up-pandemic-learning-loss/"">NJ Spotlight News</a>)",
,-,
03/02/2025 14:27:13,"<li style=""padding-bottom:.5em"">N.J. Attorney General unveils anti-corruption commission: What it means for government transparency (<a href=""https://jerseyvindicator.org/2025/01/30/n-j-attorney-general-unveils-anti-corruption-commission-what-it-means-for-government-transparency/"">Jersey Vindicator</a> / <a href=""https://newjerseyglobe.com/state-government/attorney-general-launches-commission-to-build-trust-in-government/"">NJ Globe</a>)",
03/02/2025 14:28:34,"<li style=""padding-bottom:.5em"">Democratic gubernatorial candidates face off in first debate (<a href=""https://newjerseyglobe.com/debate/democratic-gubernatorial-candidates-face-off-in-first-debate/"">NJ Globe</a> / <a href=""https://newjerseymonitor.com/2025/02/03/democratic-gubernatorial-candidates-meet-for-first-debate/"">NJ Monitor</a> / <a href=""https://pressofatlanticcity.com/news/state/new-jersey-democrats-square-off-in-1st-gubernatorial-debate/article_6998c67e-e221-11ef-8b01-1f67794e3abf.html"">Associated Press</a> / <a href=""https://whyy.org/articles/new-jersey-governor-candidates-debate-democrats/"">WHYY</a>)",
03/02/2025 14:30:38,"<li style=""padding-bottom:.5em"">Shell pauses N.J. offshore wind project as industry faces ‘high level of uncertainty’ (<a href=""https://whyy.org/articles/shell-new-jersey-offshore-wind-atlantic-shores-pause-trump/"">WHYY</a> / <a href=""https://www.njspotlightnews.org/video/another-blow-to-njs-offshore-wind-industry/"">NJ Spotlight News</a> / <a href=""https://www.inquirer.com/real-estate/commercial/new-jersey-windfarm-shell-withdraws-20250130.html"">The Inquirer</a>)",
,-,
04/02/2025 14:15:36,"<li style=""padding-bottom:.5em"">Gov. Murphy signs bill making it harder for candidates to win spot on ballot (<a href=""https://newjerseymonitor.com/briefs/gov-murphy-signs-bill-making-it-harder-for-candidates-to-win-spot-on-ballot/"">NJ Monitor</a> / <a href=""https://newjerseyglobe.com/governor/murphy-signs-bill-to-increase-signatures-needed-to-reach-most-ballots/"">NJ Globe</a>)",
04/02/2025 14:18:38,"<li style=""padding-bottom:.5em"">Newark preps for 16- and 17-year-olds to vote in school board election (<a href=""https://www.njspotlightnews.org/video/newark-preps-for-16-and-17-year-olds-to-vote-in-school-board-election/"">NJ Spotlight News</a> / <a href=""https://jerseybee.org/2025/02/03/newark-students-guide-to-voting-in-local-school-board-elections/"">The Jersey Bee</a> / <a href=""https://www.njspotlightnews.org/2025/02/newark-16-year-olds-eligible-vote-school-board-elections-first-in-nj/"">NJ Spotlight News</a>)",
2025-02-04 14:12:54,"<li style=""padding-bottom:.5em"">2025 N.J. governor’s race: Democrats face off in first debate (<a href=""https://jerseyvindicator.org/2025/02/03/2025-n-j-governors-race-democrats-face-off-in-first-debate/"">Jersey Vindicator</a> / <a href=""https://njbiz.com/nj-democratic-gubernatorial-candidates-share-different-visions-in-1st-debate/"">NJBIZ</a> / <a href=""https://www.app.com/story/news/politics/elections/2025/02/03/nj-democratic-governor-candidates-debate-what-they-said/78167007007/"">Asbury Park Press</a> / <a href=""https://www.njspotlightnews.org/video/democratic-candidates-for-nj-governor-face-off-for-first-time/"">NJ Spotlight News</a> / <a href=""https://www.nj.com/politics/2025/02/you-wont-believe-the-grades-nj-democrats-gave-gov-murphy-in-heated-debate.html?outputType=amp"">NJ.com</a>)",
2025-02-04 14:15:00,"<li style=""padding-bottom:.5em"">GOP gubernatorial candidates meet for first debate tonight (<a href=""https://newjerseyglobe.com/governor/gop-gubernatorial-candidates-meet-for-first-debate-tonight/"">NJ Globe</a>)",
,-,
05/02/2025 14:53:41,"<li style=""padding-bottom:.5em"">Bickering overshadows policy positions in first GOP debate of governor’s race (<a href=""https://newjerseymonitor.com/2025/02/05/bickering-overshadows-policy-positions-in-first-gop-debate-of-governors-race/"">NJ Monitor</a> / <a href=""https://newjerseyglobe.com/debate/gop-candidates-for-governor-pull-no-punches-in-explosive-debate/"">NJ Globe</a> / <a href=""https://njbiz.com/top-gop-candidates-square-off-in-heated-first-gubernatorial-debate/"">NJBIZ</a> / <a href=""https://www.app.com/story/news/politics/elections/2025/02/05/nj-republican-governor-candidates-debate-what-they-said/78220375007/"">Asbury Park Press</a> / <a href=""https://pressofatlanticcity.com/news/ap/new_jersey/republicans-running-for-new-jersey-governor-swing-at-one-another-in-first-debate/article_f91129d6-e3b1-11ef-bf51-bb48bfba6b9e.html"">Associated Press</a>)",
05/02/2025 14:54:54,"<li style=""padding-bottom:.5em"">N.J. Gov. Phil Murphy didn’t actually invite an immigrant to live in his home, spokesperson says (<a href=""https://whyy.org/articles/new-jersey-governor-phil-murphy-immigrant-home/"">Associated Press</a> / <a href=""https://www.njspotlightnews.org/video/murphy-sparks-conservative-outrage-over-statement-about-immigrant/"">NJ Spotlight News</a> / <a href=""https://www.app.com/story/news/new-jersey/governor/2025/02/04/phil-murphy-does-not-have-an-immigrant-living-above-his-garage/78213071007/"">Asbury Park Press</a>)",
05/02/2025 14:54:16,"<li style=""padding-bottom:.5em"">Amid real ramped up immigration enforcement, community leaders fight the spread of rumors and disinformation (<a href=""https://www.inquirer.com/news/philadelphia/fighting-ice-raid-rumors-disinformation-20250204.html"">The Inquirer</a>)",
05/02/2025 14:57:52,"<li style=""padding-bottom:.5em"">NJ Catholic diocese used secret court hearing to block investigation of clergy sex abuse (<a href=""https://www.northjersey.com/story/news/watchdog/2025/02/05/nj-catholic-diocese-convinced-court-block-sex-abuse-investigation/78086784007/"">NorthJersey.com</a>)",
,-,
10/02/2025 15:15:28,"<li style=""padding-bottom:.5em"">With federal funding at risk, calls grow for state to prep for ‘bumpy times’ (<a href=""https://newjerseymonitor.com/2025/02/10/with-federal-funding-at-risk-calls-grow-for-state-to-prep-for-bumpy-times/"">NJ Monitor</a>)",
10/02/2025 15:16:53,"<li style=""padding-bottom:.5em"">South Jersey commuters want more reliable public transit, Rutgers researchers say (<a href=""https://whyy.org/articles/south-jersey-commuters-reliable-public-transit-survey-rutgers-university/"">WHYY</a>)",
10/02/2025 15:18:56,"<li style=""padding-bottom:.5em"">NJ’s climate change lawsuit against oil companies dismissed (<a href=""https://www.njspotlightnews.org/2025/02/nj-receives-big-blow-in-climate-lawsuit-against-big-oil-companies/"">NJ Spotlight News</a>)",
10/02/2025 15:19:31,"<li style=""padding-bottom:.5em"">Passaic rally protests ICE raids that don't target just criminal immigrants (<a href=""https://www.northjersey.com/story/news/new-jersey/2025/02/08/ice-raids-nj-protest-in-passaic-rallies-against-targeting-non-criminals/78360756007/"">NorthJersey.com</a>)",
,-,
11/02/2025 16:24:39,"<li style=""padding-bottom:.5em"">More allegations of prosecutorial misconduct by OPIA (<a href=""https://newjerseyglobe.com/judiciary/more-allegations-of-prosecutorial-misconduct-by-opia/"">NJ Globe</a>)",
11/02/2025 16:26:32,"<li style=""padding-bottom:.5em"">What’s up with Newark Public Schools’ improvement plan? (<a href=""https://www.njspotlightnews.org/2025/02/newark-public-schools-improvement-plan-shows-little-change-majority-of-students-still-perform-below-grade-level/"">NJ Spotlight News</a>)",
11/02/2025 16:26:55,"<li style=""padding-bottom:.5em"">NYC bird flu cases put New Jersey officials on guard (<a href=""https://www.njspotlightnews.org/video/nyc-bird-flu-cases-put-new-jersey-officials-on-guard/"">NJ Spotlight News</a>)",
11/02/2025 16:29:06,"<li style=""padding-bottom:.5em"">Nursing home operators accused of running out of diapers, medical equipment must go, N.J. says (<a href=""https://www.nj.com/news/2025/02/nursing-home-operators-accused-of-running-out-of-diapers-medical-equipment-must-go-nj-says.html?outputType=amp"">NJ.com</a>)",
11/02/2025 16:27:46,"<li style=""padding-bottom:.5em"">NJ joins lawsuit against Trump over cuts to medical research that would hit Rutgers (<a href=""https://www.northjersey.com/story/news/health/2025/02/10/nj-lawsuit-against-trump-cuts-medical-research-rutgers/78388259007/"">NorthJersey.com</a>)",
,-,
12/02/2025 14:53:24,"<li style=""padding-bottom:.5em"">Affordable housing in NJ: The map, the data — and the conflicting analysis (<a href=""https://www.njspotlightnews.org/2025/02/nj-affordable-housing-map-and-data-and-potential-areas-of-contention/"">NJ Spotlight News</a>)",
12/02/2025 14:51:41,"<li style=""padding-bottom:.5em"">GOP, local officials push Gov. Murphy to reinstate $150M in state aid to towns (<a href=""https://newjerseymonitor.com/2025/02/12/gop-local-officials-push-gov-murphy-to-reinstate-150m-in-state-aid-to-towns/"">NJ Monitor</a>)",
12/02/2025 14:51:27,"<li style=""padding-bottom:.5em"">Platkin finds initial success in lawsuits against Trump orders (<a href=""https://newjerseyglobe.com/judiciary/platkin-finds-initial-success-in-lawsuits-against-trump-orders/"">NJ Globe</a>)",
12/02/2025 14:53:51,"<li style=""padding-bottom:.5em"">'It's really scary': How ICE raids are affecting North Jersey restaurant workers (<a href=""https://www.northjersey.com/story/entertainment/dining/2025/02/12/ice-raids-nj-restaurants/78413408007/"">NorthJersey.com</a>)",
12/02/2025 14:54:47,"<li style=""padding-bottom:.5em"">Pro-Trump N.J. candidate got money from donors who say they don’t know him (<a href=""https://www.nj.com/politics/2025/02/pro-trump-nj-candidate-got-money-from-donors-who-say-they-dont-know-him.html?outputType=amp"">NJ.com</a>)",
,-,
18/02/2025 14:38:13,"<li style=""padding-bottom:.5em"">South Jersey commuters want more reliable public transportation, Rutgers study finds (<a href=""https://www.inquirer.com/transportation/south-jersey-rutgers-transit-study-20250216.html"">The Inquirer</a>)",
18/02/2025 14:40:11,"<li style=""padding-bottom:.5em"">Disparities exist in NJ children prosecuted as adults (<a href=""https://www.njspotlightnews.org/video/disparities-exist-in-nj-children-prosecuted-as-adults/"">NJ Spotlight News</a>)",
18/02/2025 14:38:38,"<li style=""padding-bottom:.5em"">New rule for new drivers in N.J.: What parents need to know about the mandatory requirement (<a href=""https://whyy.org/articles/new-drivers-supervised-practice-rules-new-jersey-license/"">WHYY</a>)",
18/02/2025 14:41:31,"<li style=""padding-bottom:.5em"">N.J. schools rank among worst in U.S. in key area as kids recover from ‘COVID slide’ (<a href=""https://www.nj.com/education/2025/02/nj-schools-rank-among-worst-in-us-in-key-area-as-kids-recover-from-covid-slide.html?outputType=amp"">NJ.com</a>)",
,-,
19/02/2025 14:55:38,"<li style=""padding-bottom:.5em"">Legislation introduced to address rising electric bills (<a href=""https://njbiz.com/legislation-introduced-to-address-rising-electric-bills/"">NJBIZ</a>)",
19/02/2025 14:58:53,"<li style=""padding-bottom:.5em"">Assembly panel to consider new firearm Assembly panel to consider new firearm restrictionsrestrictions • New Jersey Monitor (<a href=""https://newjerseymonitor.com/briefs/assembly-panel-to-consider-new-firearm-restrictions/"">NJ Monitor</a>)",
19/02/2025 15:01:00,"<li style=""padding-bottom:.5em"">NJ school districts at a loss: Feds say drop diversity efforts, but NJ requires them (<a href=""https://www.app.com/story/news/education/2025/02/19/trump-orders-schools-to-end-diversity-efforts-but-nj-requires-them/79114781007/"">Asbury Park Press</a>)",
19/02/2025 15:01:35,"<li style=""padding-bottom:.5em"">Talks collapse, school desegregation case will go back to court (<a href=""https://www.njspotlightnews.org/2025/02/long-running-nj-school-desegregation-mediation-talks-fail-case-will-go-back-to-court/"">NJ Spotlight News</a> / <a href=""https://www.nj.com/education/2025/02/mediation-talks-fail-in-nj-school-segregation-lawsuit.html?outputType=amp"">NJ.com</a>)",
19/02/2025 15:04:57,"<li style=""padding-bottom:.5em"">Construction can start on power plant in one of N.J.’s most polluted cities, regulators say (<a href=""https://www.nj.com/essex/2025/02/construction-can-start-on-power-plant-in-one-of-njs-most-polluted-cities-regulators-say.html?outputType=amp"">NJ.com</a>)",
,-,
20/02/2025 17:00:13,"<li style=""padding-bottom:.5em"">Economic Development Authority recovered an additional $3 million in improper tax breaks (<a href=""https://content.govdelivery.com/accounts/NJOSC/bulletins/3d31654"">NJ Office of the State Comptroller</a>)",
20/02/2025 17:12:25,"<li style=""padding-bottom:.5em"">Trump admin terminates NYC congestion pricing (<a href=""https://njbiz.com/trump-admin-terminates-nyc-congestion-pricing/"">NJBIZ</a> / <a href=""https://www.njspotlightnews.org/video/trump-moves-to-end-congestion-pricing/"">NJ Spotlight News</a> / <a href=""https://newjerseymonitor.com/2025/02/19/trump-administration-moves-to-end-congestion-pricing/"">NJ Monitor</a> / <a href=""https://www.northjersey.com/story/news/transportation/2025/02/19/nyc-congestion-pricing-stopped-trump/79201318007/"">NorthJersey.com</a> / <a href=""https://www.nj.com/news/2025/02/trump-ends-nyc-congestion-pricing-toll-giving-nj-commuters-a-break.html?outputType=amp"">NJ.com</a>)",
20/02/2025 17:14:24,"<li style=""padding-bottom:.5em"">New Jersey ballots will look different this year. Here’s what’s being considered. (<a href=""https://www.inquirer.com/politics/new-jersey/nj-election-ballots-unconstitutional-party-line-20250220.html"">The Inquirer</a> / <a href=""https://www.northjersey.com/story/news/politics/elections/2025/02/20/nj-governor-race-2025-no-county-line-endorsements/79224389007/"">NorthJersey.com</a>)",
20/02/2025 17:13:24,"<li style=""padding-bottom:.5em"">NJ Transit to cut spending by 5% without impacting service, CEO says (<a href=""https://newjerseymonitor.com/briefs/nj-transit-to-cut-spending-by-5-without-impacting-service-ceo-says/"">NJ Monitor</a>)",
20/02/2025 17:14:17,"<li style=""padding-bottom:.5em"">Governor Murphy proposes $3M to accelerate statewide phone-free schools effort (<a href=""https://newjerseymonitor.com/2025/02/19/governor-proposes-3m-to-accelerate-statewide-phone-free-schools-effort/"">NJ Monitor</a> / <a href=""https://www.njspotlightnews.org/video/murphy-pushes-for-phone-free-schools/"">NJ Spotlight News</a>)",
,-,
24/02/2025 18:47:18,"<li style=""padding-bottom:.5em"">Backroom deals and billion-dollar contracts: NJ Turnpike E-ZPass agreement with Singapore-owned firm shrouded in secrecy (<a href=""https://jerseyvindicator.org/2025/02/23/backroom-deals-and-billion-dollar-contracts-nj-turnpike-e-zpass-agreement-with-singapore-owned-firm-shrouded-in-secrecy/"">Jersey Vindicator</a>)",
24/02/2025 18:52:07,"<li style=""padding-bottom:.5em"">Strong criticism as ballot redesign bill advances (<a href=""https://www.njspotlightnews.org/2025/02/strong-criticism-as-ballot-redesign-bill-advances/"">NJ Spotlight News</a>)",
2025-02-24 18:50:46,"<li style=""padding-bottom:.5em"">Motion to suppress evidence in case of Atlantic City mayor, superintendent to be heard next month (<a href=""https://pressofatlanticcity.com/news/local/crime-courts/smalls-motion-suppress-moved/article_d08d602a-f085-11ef-aa6c-fff1db206282.html"">Press of Atlantic City</a>)",
2025-02-24 18:52:02,"<li style=""padding-bottom:.5em"">More NJ towns support stalled immigrant privacy bill (<a href=""https://www.njspotlightnews.org/2025/02/more-nj-towns-support-stalled-immigrant-privacy-legislation/"">NJ Spotlight News</a>)",
,-,
25/02/2025 18:48:23,"<li style=""padding-bottom:.5em"">Journalists vote to walk out at three N.J.-owned Gannett newspapers (<a href=""https://newjerseyglobe.com/media/journalists-vote-to-walk-out-at-three-n-j-owned-gannett-newspapers/"">NJ Globe</a>)",
